,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
2465,1,12.6,5.7,0,0,0,0,0
2466,1,11.6,5.2,0,0,0,0,0
2467,1,12.5,6.7,1,1,1,1,1
2468,0,12.8,5.2,1,0,1,1,1
2469,1,13.0,6.4,1,1,1,1,1
2470,1,12.5,6.5,0,1,0,0,0
2471,1,12.1,5.7,1,1,1,1,1
2472,0,13.6,5.3,0,0,0,1,0
2473,1,13.0,5.3,1,1,1,1,1
2474,1,13.1,5.8,1,0,1,1,1
2475,1,14.2,5.1,0,0,0,0,0
2476,1,12.0,6.2,0,0,0,0,0
2477,0,11.9,5.3,0,0,0,0,0
2478,1,13.2,7.1,1,1,0,1,1
2479,1,13.0,5.2,1,0,0,0,0
2480,1,12.9,5.9,0,0,0,0,0
2481,0,12.3,5.2,0,0,0,1,0
2482,1,13.7,6.9,0,1,1,1,1
2483,1,13.8,5.8,0,0,0,0,0
2484,1,14.4,6.0,0,1,1,1,1
2485,1,14.8,6.6,1,1,1,1,1
2486,1,13.8,5.7,1,1,1,1,1
2487,0,11.8,5.9,0,1,0,0,0
2488,0,12.7,7.0,1,1,1,1,1
2489,1,13.7,5.5,1,1,1,1,1
2490,1,14.4,5.4,1,1,1,1,1
2491,1,12.0,7.0,1,1,1,1,1
2492,0,13.9,6.8,1,1,1,1,1
2493,1,12.1,6.0,1,1,1,1,1
2494,1,13.8,7.0,0,1,1,1,1
2495,1,14.2,5.1,0,0,0,0,0
2496,1,13.7,5.3,0,0,1,0,0
2497,1,12.7,5.9,0,0,0,0,0
2498,1,13.6,5.9,0,0,1,0,0
2499,1,12.8,6.1,1,0,0,0,0
2500,0,11.7,5.9,0,0,0,0,0
2501,1,13.1,6.6,1,1,1,1,1
2502,1,14.3,5.5,0,1,0,0,0
2503,1,13.9,5.9,0,1,1,1,1
2504,1,14.6,5.6,1,1,1,1,1
2505,0,13.5,5.3,0,0,1,0,0
2506,1,12.8,5.6,0,0,0,1,0
2507,1,11.9,5.7,0,1,0,0,0
2508,1,12.3,6.4,1,1,0,1,1
2509,1,12.4,6.4,1,1,1,0,1
2510,1,13.9,6.4,1,1,1,1,1
2511,1,13.8,5.1,1,1,1,1,1
2512,1,12.2,5.3,1,0,0,0,0
2513,1,12.1,5.2,1,1,1,1,1
2514,1,12.2,5.8,1,1,1,1,1
2515,1,11.5,5.8,0,0,0,0,0
2516,1,15.2,5.8,1,1,1,1,1
2517,1,15.4,5.7,1,0,1,1,1
2518,1,13.0,6.9,1,0,1,1,1
2519,1,14.2,5.8,1,1,1,1,1
2520,0,15.4,6.0,1,1,1,1,1
2521,1,13.3,5.3,1,1,1,1,1
2522,1,12.2,6.2,0,1,0,0,0
2523,0,14.3,5.2,0,0,1,0,0
2524,1,14.3,5.4,0,0,0,0,0
2525,1,14.8,6.8,1,0,1,1,1
2526,1,11.5,6.1,0,0,0,0,0
2527,1,11.8,7.0,1,1,1,1,1
2528,1,12.2,5.8,1,0,1,1,1
2529,1,11.4,5.9,0,0,0,1,0
2530,1,14.2,6.5,0,0,0,0,0
2531,0,13.9,6.4,0,0,0,0,0
2532,1,13.7,6.0,1,1,1,1,1
2533,1,12.7,5.8,0,1,1,1,1
2534,1,13.2,5.3,0,0,0,0,0
2535,1,14.3,5.6,1,1,1,1,1
2536,0,15.3,5.8,1,1,0,1,1
2537,1,13.5,5.8,0,0,0,0,0
2538,1,13.1,6.2,0,0,0,1,0
2539,1,11.8,5.4,0,0,0,1,0
2540,1,11.7,5.4,0,1,0,0,0
2541,1,13.2,5.5,1,1,1,1,1
2542,1,12.5,5.8,1,1,1,0,1
2543,0,14.2,6.0,1,1,0,1,1
2544,0,13.0,6.4,0,0,0,0,0
2545,1,15.3,6.7,1,1,1,0,1
2546,1,11.8,5.1,0,0,1,1,0
2547,1,12.2,6.2,0,0,0,0,0
2548,1,13.7,7.0,1,1,1,1,1
2549,1,12.6,6.5,0,1,0,0,0
2550,1,11.4,5.3,0,1,0,0,0
2551,0,12.4,5.8,1,1,1,1,1
2552,1,15.0,6.4,1,1,1,1,1
2553,1,13.6,6.2,1,1,0,1,1
2554,1,12.2,6.4,0,0,0,0,0
2555,0,11.5,6.2,0,0,0,0,0
2556,1,13.6,5.7,0,0,0,0,0
2557,1,11.9,7.1,1,0,1,0,1
2558,1,13.6,5.7,0,0,0,1,0
2559,1,13.3,6.2,0,0,0,0,0
2560,1,13.8,6.2,0,0,0,1,0
2561,1,13.8,6.0,0,0,0,0,0
2562,0,12.7,7.1,1,1,1,1,1
2563,1,13.5,6.2,0,0,0,0,0
2564,1,11.5,5.7,1,0,1,0,1
2565,1,13.3,7.0,1,1,1,1,1
2566,1,11.5,5.5,1,1,1,1,1
2567,1,12.1,6.5,0,0,0,0,0
2568,1,14.3,7.0,1,1,1,0,1
2569,1,12.8,5.8,0,0,0,0,0
2570,1,12.3,5.2,1,1,1,1,1
2571,1,14.6,6.1,0,0,1,1,1
2572,1,13.4,6.7,1,1,1,1,1
2573,1,13.2,5.6,0,0,0,0,0
2574,1,14.1,5.3,1,1,1,1,1
2575,1,13.7,5.3,0,0,0,0,0
2576,1,15.0,5.9,0,1,1,1,1
2577,1,12.3,5.7,0,0,0,0,0
2578,1,13.7,6.1,0,0,0,0,0
2579,0,15.4,5.9,0,1,1,1,1
2580,1,15.0,6.5,1,1,1,1,1
2581,1,12.1,7.0,1,1,1,1,1
2582,1,12.4,6.9,1,1,1,1,1
2583,1,14.2,6.1,0,1,0,0,0
2584,1,13.2,6.2,1,1,1,1,1
2585,1,13.9,6.0,1,0,0,0,0
2586,1,13.7,6.0,0,0,0,0,0
2587,1,14.2,5.7,0,0,0,0,0
2588,1,12.9,5.6,1,1,0,0,1
2589,1,11.9,5.9,0,0,0,1,0
2590,1,15.5,5.7,1,1,1,1,1
2591,1,12.4,5.5,1,0,0,0,0
2592,1,13.6,6.5,1,1,1,1,1
2593,1,14.9,6.3,1,1,1,1,1
2594,1,13.5,7.1,1,0,1,1,1
2595,1,11.4,5.8,0,0,0,0,0
2596,1,12.7,7.0,1,1,0,1,1
2597,0,11.5,5.3,1,1,1,1,1
2598,1,11.8,6.1,0,0,0,1,0
2599,0,12.5,5.3,0,0,0,0,0
2600,1,12.1,5.8,0,0,0,0,0
2601,1,15.1,5.5,1,1,1,1,1
2602,1,14.5,5.6,1,1,1,1,1
2603,0,14.4,6.5,1,0,1,1,1
2604,1,12.3,5.6,0,0,0,0,0
2605,1,11.5,6.5,0,1,1,1,1
2606,1,12.7,5.6,1,1,1,1,1
2607,0,12.0,6.8,1,1,1,1,1
2608,0,12.0,5.6,0,0,0,0,0
2609,0,12.3,5.1,0,0,0,1,0
2610,1,13.6,5.5,1,1,1,1,1
2611,1,14.4,5.7,1,1,1,1,1
2612,0,11.4,5.4,0,0,0,0,0
2613,1,14.9,6.5,0,1,1,1,1
2614,1,13.1,6.4,0,1,0,0,0
2615,1,11.5,5.5,0,1,1,1,1
2616,1,11.6,6.2,0,0,1,0,0
2617,1,12.1,5.7,1,1,1,1,1
2618,1,13.4,6.4,1,1,0,1,1
2619,0,13.5,5.2,1,1,1,1,1
2620,1,12.6,5.6,0,0,0,0,0
2621,1,13.7,5.7,1,1,1,1,1
2622,0,13.4,6.4,1,1,1,1,1
2623,1,13.6,6.1,0,0,0,0,0
2624,1,12.5,6.2,0,0,0,0,0
2625,0,12.5,5.5,1,1,1,1,1
2626,1,14.1,6.2,0,0,0,1,0
2627,1,12.9,5.3,0,0,0,0,0
2628,1,12.5,6.3,0,0,0,0,0
2629,1,11.6,5.7,0,0,1,0,0
2630,0,13.9,6.7,1,1,1,1,1
2631,1,11.6,5.7,0,0,0,0,0
2632,0,11.5,6.2,0,0,0,0,0
2633,1,12.5,6.1,0,0,0,0,0
2634,1,13.0,6.1,0,0,0,0,0
2635,1,14.2,5.2,0,1,1,1,1
2636,1,14.4,5.9,1,0,1,1,1
2637,0,14.3,5.9,1,1,1,1,1
2638,1,13.0,6.5,0,0,0,0,0
2639,1,11.4,5.2,0,1,0,0,0
2640,1,13.8,6.1,1,1,1,1,1
2641,1,12.6,6.8,1,1,0,1,1
2642,1,11.9,6.2,0,0,1,1,1
2643,1,12.3,5.6,1,1,1,1,1
2644,1,13.4,6.8,1,0,1,1,1
2645,1,11.6,5.6,1,1,1,1,1
2646,1,13.4,5.8,0,0,0,1,0
2647,1,13.9,5.5,0,0,0,0,0
2648,0,11.7,6.8,1,1,0,1,1
2649,1,15.1,5.7,1,0,1,1,1
2650,1,11.7,6.1,0,1,0,0,0
2651,1,12.1,6.9,1,1,0,1,1
2652,1,14.0,7.1,1,1,1,1,1
2653,0,12.9,5.3,0,0,0,1,0
2654,1,13.7,5.7,1,1,1,1,1
2655,1,12.8,6.2,0,0,0,0,0
2656,1,13.1,6.1,0,0,0,0,0
2657,1,14.0,6.1,0,1,0,0,0
2658,1,14.7,5.6,0,1,1,1,1
2659,1,11.8,6.4,0,0,0,0,0
2660,1,14.5,5.5,0,1,1,1,1
2661,1,13.5,6.1,1,1,1,1,1
2662,1,11.9,5.6,1,1,1,1,1
2663,1,15.1,5.6,1,1,0,1,1
2664,0,14.5,6.0,1,0,1,1,1
2665,1,12.9,6.5,0,0,1,0,0
2666,0,12.3,5.2,0,0,0,0,0
2667,1,14.5,6.1,1,0,1,0,1
2668,1,15.2,5.2,1,1,1,1,1
2669,1,12.3,6.1,1,1,1,1,1
2670,1,12.2,5.6,1,0,1,0,0
2671,1,13.8,5.1,1,1,1,1,1
2672,1,11.4,5.9,0,0,1,1,0
2673,1,11.7,6.0,1,1,1,1,1
2674,1,11.5,5.2,0,0,0,0,0
2675,1,13.2,6.7,0,1,0,1,1
2676,1,13.8,6.3,0,0,0,0,0
2677,1,15.0,5.8,1,1,0,1,1
2678,1,11.4,6.2,0,1,0,1,0
2679,1,13.1,5.1,1,1,1,1,1
2680,1,13.6,5.3,1,1,1,1,1
2681,1,13.6,5.6,0,0,0,1,0
2682,1,14.9,6.8,1,1,1,1,1
2683,1,14.0,5.4,0,0,0,0,0
2684,0,13.2,5.7,0,0,0,0,0
2685,1,14.0,5.1,0,0,0,1,0
2686,1,14.3,6.1,0,0,0,0,0
2687,0,12.4,5.6,0,0,0,0,0
2688,1,14.4,6.3,1,1,1,1,1
2689,1,14.2,6.3,0,0,0,0,0
2690,1,12.6,5.7,0,0,0,0,0
2691,1,13.1,5.8,1,1,1,1,1
2692,1,11.5,6.2,1,0,0,1,0
2693,1,12.3,5.9,0,0,0,0,0
2694,1,14.1,5.4,1,1,1,1,1
2695,0,11.4,6.3,0,0,1,0,0
2696,1,13.2,6.1,1,1,1,1,1
2697,1,11.8,6.5,0,0,0,0,0
2698,0,13.2,5.3,1,1,1,1,1
2699,1,13.9,6.2,1,1,1,1,1
2700,1,12.1,5.3,0,0,0,0,0
2701,1,13.5,7.1,1,1,1,1,1
2702,1,14.2,6.2,0,0,1,0,0
2703,1,14.0,5.1,1,1,1,1,1
2704,0,12.2,6.1,1,1,1,1,1
2705,0,12.3,5.2,0,0,0,0,0
2706,1,13.1,6.2,1,1,1,1,1
2707,0,12.1,5.5,1,0,0,1,0
2708,1,13.0,5.2,1,0,0,0,0
2709,1,14.1,6.7,1,1,1,1,1
2710,0,13.2,6.0,0,0,0,1,0
2711,1,11.8,6.4,0,1,1,0,0
2712,1,12.5,5.6,0,0,0,0,0
2713,1,12.8,5.8,1,1,0,0,0
2714,1,12.6,6.3,0,0,0,0,0
2715,1,11.6,5.7,0,0,1,0,0
2716,1,14.8,5.1,1,1,1,1,1
2717,0,11.6,5.4,0,0,0,0,0
2718,1,12.3,6.1,1,0,0,0,0
2719,0,13.8,5.1,0,0,0,0,0
2720,1,12.6,6.9,1,1,1,1,1
2721,1,14.5,7.0,1,1,1,1,1
2722,1,15.3,6.6,1,1,1,1,1
2723,1,12.7,5.6,0,0,0,0,0
2724,1,14.7,6.2,1,1,1,1,1
2725,1,11.5,5.8,0,0,0,0,0
2726,1,14.0,6.3,0,1,0,0,0
2727,1,12.9,5.1,0,0,0,0,0
2728,1,13.6,5.1,0,0,0,0,0
2729,1,12.5,5.3,0,0,0,0,0
2730,1,11.4,5.6,0,0,0,0,0
2731,1,13.4,5.9,1,1,0,0,1
2732,1,14.3,5.7,0,0,0,0,0
2733,0,13.5,6.3,0,1,1,0,0
2734,1,12.9,6.1,0,0,0,0,0
2735,1,12.2,5.6,0,0,0,0,0
2736,1,11.8,5.8,1,1,1,1,1
2737,1,13.1,5.9,1,1,1,1,1
2738,0,13.8,5.1,0,0,0,0,0
2739,1,12.9,6.5,1,1,1,1,1
2740,1,12.6,6.3,0,0,0,0,0
2741,1,15.4,7.0,1,1,1,1,1
2742,1,13.6,6.8,1,0,1,0,1
2743,1,12.3,6.5,1,0,1,0,1
2744,1,12.7,5.9,0,0,1,0,0
2745,1,14.6,6.5,0,1,0,1,1
2746,1,11.6,7.1,1,1,1,1,1
2747,1,13.9,5.8,0,0,0,0,0
2748,1,11.4,5.3,0,0,1,0,0
2749,1,13.1,6.3,0,1,0,0,0
2750,1,15.3,6.0,1,1,1,1,1
2751,1,14.1,6.5,0,0,0,0,0
2752,1,14.3,7.0,1,0,1,1,1
2753,1,12.3,6.9,1,1,1,1,1
2754,1,15.0,6.3,0,1,1,1,1
2755,1,12.4,5.7,1,1,1,1,1
2756,1,14.5,5.7,0,1,1,1,1
2757,1,15.2,5.7,1,1,1,1,1
2758,1,13.2,5.8,1,1,1,1,1
2759,1,14.6,7.1,1,1,1,0,1
2760,1,14.7,6.2,1,1,1,1,1
2761,1,14.7,6.9,1,1,1,1,1
2762,1,14.2,5.1,1,0,0,0,0
2763,1,13.6,6.1,0,0,0,0,0
2764,1,12.8,6.3,0,0,1,0,0
2765,1,13.6,5.7,1,1,1,1,1
2766,1,12.0,5.7,0,1,1,1,1
2767,1,14.4,6.0,1,1,1,1,1
2768,1,15.2,6.7,1,1,1,1,1
2769,1,14.3,6.5,1,1,1,0,1
2770,1,11.7,5.4,0,0,0,0,0
2771,1,12.7,5.8,1,1,1,1,1
2772,0,14.3,5.7,1,1,1,1,1
2773,1,12.1,6.4,0,1,0,0,0
2774,1,13.8,6.3,1,1,1,1,1
2775,1,12.9,6.0,0,0,0,0,0
2776,1,15.3,6.4,1,0,1,1,1
2777,0,12.5,5.5,1,1,1,1,1
2778,1,15.4,6.9,1,1,1,0,1
2779,1,13.2,6.3,1,1,1,1,1
2780,1,12.1,6.4,0,0,0,0,0
2781,1,11.6,5.1,1,1,0,1,1
2782,1,13.0,5.6,1,1,1,1,1
2783,1,12.3,5.6,0,0,0,0,0
2784,1,14.3,5.8,0,0,0,0,0
2785,1,13.3,6.7,1,1,1,1,1
2786,1,12.9,5.2,1,1,1,1,1
2787,1,13.4,5.4,0,0,0,0,0
2788,1,14.0,5.8,0,0,1,0,0
2789,0,13.3,6.5,0,0,0,0,0
2790,0,15.4,7.0,1,1,1,1,1
2791,1,14.4,5.2,1,1,0,1,1
2792,1,13.2,5.9,1,0,1,1,1
2793,1,11.8,5.7,0,0,1,1,0
2794,1,14.2,5.7,0,1,0,1,0
2795,1,14.3,5.7,0,0,0,0,0
2796,0,13.5,6.4,0,0,0,0,0
2797,0,14.8,5.6,1,1,0,1,1
2798,1,14.1,6.4,1,1,1,1,1
2799,1,12.7,6.5,0,0,0,0,0
2800,1,12.6,5.6,0,0,0,0,0
2801,1,14.0,5.2,0,0,0,0,0
2802,1,15.4,5.4,1,1,0,0,1
2803,1,13.8,5.3,0,0,0,0,0
2804,1,12.4,5.5,0,0,0,0,0
2805,1,14.2,5.7,0,0,0,0,0
2806,0,14.1,5.8,0,0,0,0,0
2807,0,12.8,6.4,1,1,1,1,1
2808,1,13.9,6.0,0,1,0,0,0
2809,1,14.0,7.0,1,1,1,1,1
2810,0,12.1,6.5,0,0,0,0,0
2811,1,12.5,5.6,0,0,0,0,0
2812,1,11.7,6.5,0,0,0,0,0
2813,0,12.1,6.1,0,0,0,0,0
2814,1,13.3,6.2,1,0,0,0,0
2815,1,14.0,5.1,1,1,1,1,1
2816,1,14.0,6.0,0,0,0,0,0
2817,1,13.2,5.9,1,0,0,0,0
2818,0,12.4,5.3,0,1,0,0,0
2819,0,14.0,7.0,1,1,1,0,1
2820,1,12.1,6.1,0,0,0,1,0
2821,1,12.7,5.9,1,0,0,0,0
2822,1,12.2,6.8,1,1,1,1,1
2823,1,13.0,6.0,1,1,1,1,1
2824,1,13.6,7.0,1,1,1,1,1
2825,0,14.4,5.5,1,0,0,1,1
2826,1,11.8,5.7,0,0,0,1,0
2827,1,15.0,5.5,1,1,1,0,1
2828,1,13.2,5.4,0,0,0,0,0
2829,1,13.3,5.1,0,0,0,0,0
2830,1,12.7,5.9,1,1,1,1,1
2831,1,14.9,5.4,1,1,1,1,1
2832,1,13.9,5.4,0,0,0,0,0
2833,1,14.9,5.3,1,1,1,1,1
2834,1,14.9,7.1,1,1,1,1,1
2835,1,15.4,5.7,1,1,1,1,1
2836,1,11.5,5.6,0,0,0,0,0
2837,1,11.8,5.6,1,1,1,1,1
2838,1,13.7,6.1,0,0,0,0,0
2839,1,12.5,7.0,1,1,0,1,1
2840,1,14.0,5.9,0,0,0,0,0
2841,0,15.1,5.8,1,1,0,1,1
2842,0,11.8,6.5,1,1,1,1,1
2843,1,11.8,5.1,0,1,1,1,1
2844,1,15.4,5.4,1,1,1,1,1
2845,1,14.1,6.3,0,0,0,0,0
2846,1,12.0,5.3,0,0,0,0,0
2847,0,13.2,5.3,1,0,0,1,0
2848,1,14.2,6.4,1,1,0,0,1
2849,1,11.8,5.6,0,0,0,0,0
2850,1,12.9,6.0,0,0,0,0,0
2851,1,14.2,5.6,1,1,1,0,1
2852,1,14.0,5.5,0,1,0,1,0
2853,0,14.3,6.8,1,1,1,1,1
2854,1,14.3,6.6,1,1,1,1,1
2855,1,14.9,7.1,1,1,1,1,1
2856,1,14.2,5.3,1,0,0,0,0
2857,1,13.6,5.1,1,1,1,1,1
2858,1,15.0,7.0,1,1,1,0,1
2859,1,14.4,6.2,1,1,1,1,1
2860,1,12.9,6.9,1,1,1,0,1
2861,0,13.4,6.3,0,1,0,1,0
2862,1,14.2,6.1,1,1,1,1,1
2863,1,13.2,6.9,1,1,0,1,1
2864,1,12.8,5.8,0,0,1,0,0
2865,0,11.7,5.7,0,0,0,0,0
2866,0,14.7,5.3,1,1,1,1,1
2867,1,13.6,5.1,1,0,0,0,0
2868,1,13.9,6.2,0,0,0,0,0
2869,1,14.3,5.7,1,1,1,1,1
2870,1,12.9,5.5,0,0,0,0,0
2871,1,13.0,5.8,0,0,0,0,0
2872,1,12.0,5.1,1,1,1,1,1
2873,1,12.5,5.7,1,0,0,0,0
2874,1,13.1,5.8,0,0,0,0,0
2875,1,13.6,5.3,0,1,1,1,1
2876,1,14.2,5.2,0,0,0,0,0
2877,0,13.5,7.0,1,1,0,0,1
2878,1,13.9,5.7,0,0,0,0,0
2879,1,14.1,6.2,0,0,0,1,1
2880,0,12.0,5.1,0,1,0,0,0
2881,1,14.0,6.0,1,0,0,0,0
2882,1,15.5,6.7,1,1,1,0,1
2883,1,11.5,5.5,1,1,1,1,1
2884,0,13.7,5.6,0,0,0,0,0
2885,1,13.1,5.3,0,0,0,0,0
2886,1,13.0,6.6,1,1,1,1,1
2887,1,15.5,6.2,1,1,1,1,1
2888,1,13.4,5.7,0,0,0,0,0
2889,1,13.0,5.6,1,0,0,1,0
2890,1,11.4,6.4,1,0,0,0,0
2891,1,12.2,5.2,0,0,0,0,0
2892,1,13.1,7.1,0,1,1,1,1
2893,1,11.5,6.3,0,1,0,0,0
2894,1,12.8,5.9,1,1,1,1,1
2895,0,15.5,6.6,1,1,1,1,1
2896,1,12.2,6.9,1,1,1,0,1
2897,1,14.0,5.3,0,0,0,1,0
2898,1,12.6,6.0,0,0,1,0,0
2899,1,13.9,5.3,0,0,0,0,0
2900,1,13.5,5.3,0,1,0,0,0
2901,1,13.8,5.6,1,1,1,1,1
2902,1,12.0,5.1,0,0,0,0,0
2903,1,11.5,6.2,0,0,0,0,0
2904,1,11.5,5.1,1,1,1,1,1
2905,1,11.7,5.4,0,0,0,0,0
2906,1,13.7,5.5,1,1,1,0,1
2907,1,14.3,6.3,0,0,0,0,0
2908,1,12.3,6.0,0,0,0,0,0
2909,1,12.0,5.7,0,0,0,0,0
2910,1,13.1,6.0,0,0,0,0,0
2911,1,11.8,6.2,0,0,0,0,0
2912,0,11.7,6.2,0,0,0,0,0
2913,1,11.6,6.0,0,1,1,1,1
2914,1,13.2,5.5,1,0,0,0,0
2915,1,11.9,5.3,1,0,1,1,1
2916,0,11.6,6.2,0,0,0,0,0
2917,1,14.2,5.2,1,1,1,1,1
2918,0,11.8,5.3,0,1,0,0,0
2919,1,15.5,6.2,1,1,1,1,1
2920,1,11.8,6.8,1,1,1,0,1
2921,1,14.0,6.2,1,1,1,0,1
2922,1,12.5,5.8,0,1,1,1,1
2923,1,12.5,6.3,0,0,0,0,0
2924,1,11.7,6.2,1,1,1,1,1
2925,1,14.0,5.7,0,1,0,0,0
2926,1,14.1,7.0,1,0,1,1,1
2927,1,14.6,7.1,1,1,1,1,1
2928,1,14.0,5.5,0,0,0,0,0
2929,1,12.2,5.2,0,0,0,0,0
2930,1,13.0,6.4,1,1,1,0,1
2931,1,13.3,6.6,1,1,1,0,1
2932,1,14.1,5.6,1,1,0,1,1
2933,1,12.9,6.9,1,1,1,1,1
2934,0,12.8,5.6,0,0,0,0,0
2935,1,14.0,6.9,1,1,0,1,1
2936,1,15.1,6.4,0,1,1,1,1
2937,1,13.2,5.3,1,1,1,1,1
2938,1,14.8,6.5,1,1,1,1,1
2939,1,11.6,6.3,0,1,0,0,0
2940,0,13.7,6.0,0,0,1,0,0
2941,1,14.3,5.2,0,0,0,0,0
2942,1,13.9,6.4,0,1,0,0,0
2943,1,14.4,5.1,1,1,1,1,1
2944,1,13.7,5.9,0,0,0,0,0
2945,1,14.6,6.9,1,1,1,1,1
2946,1,12.8,5.3,1,0,0,1,0
2947,1,14.8,7.1,0,1,1,1,1
2948,1,15.1,5.5,1,0,1,0,1
2949,1,14.6,7.0,1,1,1,1,1
2950,0,14.9,5.4,1,1,1,1,1
2951,1,12.7,5.9,1,1,1,1,1
2952,1,13.9,6.7,1,1,1,1,1
2953,1,14.3,5.1,0,0,0,0,0
2954,1,12.3,5.2,0,0,0,0,0
2955,1,13.5,6.0,0,0,0,0,0
2956,1,11.6,6.2,1,1,1,1,1
2957,1,14.2,6.7,1,1,0,1,1
2958,1,12.9,6.1,0,0,0,0,0
2959,1,14.1,5.6,0,0,0,0,0
2960,1,13.4,5.5,0,0,0,0,0
2961,1,13.0,5.3,0,0,0,0,0
2962,1,14.2,5.2,0,0,0,0,0
2963,1,14.4,5.5,1,1,1,1,1
2964,0,12.0,5.6,0,0,1,0,0
2965,0,13.1,5.5,1,1,0,1,1
2966,1,12.8,6.0,0,0,0,0,0
2967,1,11.9,5.3,0,0,0,0,0
2968,1,15.1,5.6,1,1,1,1,1
2969,0,11.9,5.6,0,0,0,0,0
2970,0,12.4,5.6,0,0,0,0,0
2971,1,15.2,5.6,1,1,1,0,1
2972,1,13.7,5.5,1,0,0,0,0
2973,1,12.7,6.5,0,0,0,0,0
2974,0,12.0,5.8,1,0,0,0,0
2975,1,12.8,6.1,1,1,1,1,1
2976,1,14.7,5.3,0,1,1,1,1
2977,1,12.6,5.2,1,1,1,1,1
2978,1,11.9,7.0,1,1,1,1,1
2979,1,12.2,5.3,1,1,1,1,1
2980,1,12.1,5.1,0,0,0,1,0
2981,1,15.2,6.7,1,1,1,1,1
2982,1,11.6,5.1,0,0,0,0,0
2983,1,12.0,5.1,1,1,1,1,1
2984,1,13.7,6.2,1,1,1,1,1
2985,1,12.1,5.3,0,0,0,1,0
2986,1,12.0,6.2,1,0,1,1,1
2987,1,12.8,5.7,0,0,0,0,0
2988,1,12.6,6.5,0,0,1,0,0
2989,1,12.2,5.3,0,0,0,0,0
2990,1,12.0,5.8,0,0,0,0,0
2991,1,13.6,5.6,0,0,0,0,0
2992,0,11.7,5.8,0,0,0,0,0
2993,1,13.3,6.3,0,0,1,0,0
2994,1,11.5,5.6,0,0,0,0,0
2995,1,14.5,6.0,1,1,1,1,1
2996,1,12.3,5.3,0,0,0,0,0
2997,0,13.9,5.8,1,1,1,1,1
2998,0,14.5,6.1,1,0,1,1,1
2999,0,14.0,5.5,0,0,1,0,0
3000,1,13.7,7.1,1,1,0,1,1
3001,1,12.7,5.9,0,0,0,1,0
3002,0,13.7,6.4,0,1,1,0,0
3003,1,13.3,5.5,0,0,0,0,0
3004,1,11.6,5.1,1,0,1,1,1
3005,0,12.6,6.1,1,0,1,1,1
3006,0,11.8,6.4,0,0,0,0,0
3007,1,14.3,5.1,0,0,0,0,0
3008,1,13.4,6.2,1,1,1,1,1
3009,1,14.5,5.9,1,1,1,1,1
3010,1,13.6,6.5,0,1,1,1,1
3011,1,14.2,6.2,0,0,0,0,0
3012,1,14.3,6.7,1,1,1,1,1
3013,1,13.6,6.2,0,1,1,1,1
3014,1,12.4,5.8,1,0,0,0,0
3015,1,12.1,5.9,0,0,0,0,0
3016,1,13.8,5.8,0,1,1,0,0
3017,1,14.9,5.6,1,1,1,1,1
3018,0,12.2,6.2,0,0,0,0,0
3019,1,12.4,5.7,0,0,0,0,0
3020,1,13.5,5.9,1,0,0,0,0
3021,1,14.2,5.4,0,1,0,0,0
3022,0,15.2,6.7,1,1,1,0,1
3023,0,12.8,5.8,1,0,0,0,0
3024,1,14.3,6.4,1,1,1,1,1
3025,0,15.5,5.3,1,1,0,1,1
3026,1,14.9,6.7,1,1,1,1,1
3027,1,14.9,6.9,1,1,1,1,1
3028,1,11.5,5.4,1,0,1,0,0
3029,1,13.4,5.1,1,1,1,0,1
3030,1,12.4,6.4,0,0,0,0,0
3031,1,14.9,6.8,1,1,1,1,1
3032,1,15.1,6.4,0,1,1,1,1
3033,1,11.7,5.4,0,0,0,0,0
3034,1,12.4,6.0,0,0,0,0,0
3035,1,14.1,5.8,0,0,0,0,0
3036,1,13.4,6.6,1,1,1,1,1
3037,0,12.7,5.5,1,1,0,1,1
3038,1,14.9,5.1,1,1,1,1,1
3039,1,13.6,5.4,0,0,0,0,0
3040,1,14.9,5.7,1,1,1,1,1
3041,1,12.6,5.9,0,0,1,0,0
3042,1,14.3,5.5,1,0,1,1,1
3043,1,13.9,5.9,1,1,1,1,1
3044,0,13.5,5.1,0,0,1,0,0
3045,1,12.9,5.7,0,0,0,0,0
3046,1,14.2,6.0,1,0,0,1,0
3047,1,13.1,5.7,0,0,1,0,0
3048,1,13.9,5.8,1,1,1,0,1
3049,1,11.7,5.3,0,0,1,0,0
3050,0,12.6,5.7,0,0,1,0,0
3051,1,13.1,6.2,0,0,0,0,0
3052,1,13.3,6.4,1,1,1,1,1
3053,1,14.0,5.6,1,1,1,1,1
3054,1,12.8,5.5,1,1,1,1,1
3055,1,13.7,6.0,1,1,1,1,1
3056,1,14.9,6.7,0,0,0,1,1
3057,1,13.7,5.7,1,1,1,1,1
3058,1,12.1,7.1,1,0,0,1,1
3059,1,15.1,6.1,1,1,1,1,1
3060,1,12.9,5.4,0,1,1,0,0
3061,1,11.5,6.7,1,1,1,1,1
3062,1,11.5,6.2,1,1,1,1,1
3063,1,13.6,5.5,1,0,1,1,1
3064,1,12.6,5.9,0,1,1,1,1
3065,1,12.4,5.9,0,0,0,0,0
3066,0,12.1,6.0,0,0,0,0,0
3067,1,11.5,5.2,0,0,0,1,0
3068,1,12.9,5.1,0,0,1,1,0
3069,1,13.8,5.8,0,0,1,0,0
3070,1,14.2,5.5,1,1,1,1,1
